a02a5c6f-6e8f-4019-aba2-1b2cd4104a30,DS,1659769403376
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
6.4243,4.9288,-1.6925,-0.0009,-0.0051,-0.0055,31.4850,-22.3755,-0.6088,-0.0000,-0.0000,-0.0000,1.0000,-2.0086,0.6271,-1.8266,0.0000
5.7312,5.5617,-1.7308,0.2036,0.0322,0.1586,33.2443,-20.1385,1.1047,-0.0000,-0.0000,-0.0000,1.0000,-1.9545,0.6669,-1.8408,0.0000
5.3421,5.5653,-1.3677,0.1142,0.0376,0.0989,30.9570,-20.8649,0.0397,-0.0000,-0.0000,-0.0000,1.0000,-1.9342,0.6542,-1.8395,0.0000
6.5835,4.8027,-1.9634,0.0130,0.0770,-0.0630,28.2928,-20.3323,0.0809,-0.0000,-0.0000,-0.0000,1.0000,-1.8755,0.6019,-1.8651,0.0000
6.5739,4.6854,-1.8545,-0.0638,0.0237,0.0787,28.8834,-20.8374,0.6348,-0.0000,-0.0000,-0.0000,1.0000,-1.8771,0.5950,-1.8758,0.0000
6.6206,4.9472,-1.7396,-0.0350,-0.0125,0.0414,27.1545,-19.4611,-0.6287,-0.0000,-0.0000,-0.0000,1.0000,-1.8768,0.6200,-1.8739,0.0000
7.1370,4.4364,-1.0736,-0.0201,-0.0977,0.0084,30.6366,-25.0412,0.4837,-0.0000,-0.0000,-0.0000,1.0000,-2.0214,0.5904,-1.7986,0.0000
6.9330,4.2549,-1.5189,0.0183,0.1207,0.0691,29.3945,-22.8195,-2.5711,-0.0000,-0.0000,-0.0000,1.0000,-2.0525,0.5840,-1.8307,0.0000
6.8588,4.7632,-1.4044,-0.0510,-0.0434,-0.0001,27.5284,-22.4243,-0.4898,-0.0000,-0.0000,-0.0000,1.0000,-2.0678,0.5420,-1.7800,0.0000
7.4877,4.6754,-1.1378,0.0225,0.0493,-0.1109,27.2110,-22.8302,-2.6581,-0.0000,-0.0000,-0.0000,1.0000,-2.1410,0.5276,-1.7602,0.0000
6.9151,4.9089,-1.9515,0.0353,-0.0381,-0.1248,28.0807,-20.8176,-0.1434,-0.0000,-0.0000,-0.0000,1.0000,-2.0403,0.5545,-1.7672,0.0000
7.9506,3.9041,-2.4854,-0.1724,-0.1925,0.0957,28.1631,-20.8862,0.3967,-0.0000,-0.0000,-0.0000,1.0000,-1.9451,0.5907,-1.8427,0.0000
6.4893,5.3538,-1.0381,-0.0819,0.0408,-0.0566,32.3380,-16.9815,-1.6220,-0.0000,-0.0000,-0.0000,1.0000,-1.9775,0.6654,-1.8586,0.0000
6.0416,5.7305,-0.1790,0.0034,-0.4120,0.0734,36.5723,-16.1911,-0.5234,-0.0000,-0.0000,-0.0000,1.0000,-2.2073,0.7517,-1.7044,0.0000
6.5464,5.9511,-0.3338,-0.2630,-0.1393,0.1362,39.0060,-21.1823,-9.8404,-0.0000,-0.0000,-0.0000,1.0000,-2.3891,0.7484,-1.7666,0.0000
7.1657,4.4025,-3.5360,0.3474,-0.2362,0.1245,37.4619,-29.1260,-16.2491,-0.0000,-0.0000,-0.0000,1.0000,-2.6719,0.6648,-1.7169,0.0000
6.5001,5.4196,-1.4028,0.0428,0.0461,0.0776,39.2532,-30.1544,-13.1836,-0.0000,-0.0000,-0.0000,1.0000,-2.5531,0.6598,-1.7575,0.0000
2.6279,0.9173,11.2406,0.2675,1.8155,1.1503,43.1519,-2.3132,0.4028,-0.0000,-0.0000,-0.0000,0.0000,2.5540,0.8050,-0.8788,0.0000
2.1949,5.6068,5.8780,0.4572,0.2687,-0.4507,41.8930,12.8937,4.7012,-0.0000,-0.0000,-0.0000,0.0000,2.1486,0.6125,-0.4343,0.0000
